0.8480000000000001,0.0303,0.0848,0.8755,0.8925,0.053500000000000006,0.0981,0.8755,0.053000000000000005,0.05500000000000001,0.054000000000000006,0.051000000000000004,2.8499999999999996,2.9749999999999996,1.43,1.46,0.228940151251968,0.26662477276794255,0.2615691033823502,0.31073949824429486
0.8240000000000001,0.033,0.08800000000000001,0.9265,0.9265,0.051000000000000004,0.0963,0.8925,0.054000000000000006,0.05450000000000001,0.0505,0.053000000000000005,2.49,4.9,1.43,1.46,0.228940151251968,0.26662477276794255,0.2615691033823502,0.31073949824429486
0.8560000000000001,0.0303,0.0848,0.918,0.867,0.052500000000000005,0.0909,0.901,0.053000000000000005,0.053000000000000005,0.053000000000000005,0.0505,1.5150000000000001,3.35,0.72,1.62,0.06818864669014496,0.07776443700960875,0.35194046399575474,0.4247635135534786
0.8640000000000001,0.0312,0.0808,0.9265,0.8755,0.053000000000000005,0.09179999999999999,0.8925,0.052500000000000005,0.0505,0.051000000000000004,0.053000000000000005,2.64,3.7,0.72,1.62,0.06818864669014496,0.07776443700960875,0.35194046399575474,0.4247635135534786
0.8480000000000001,0.0324,0.0816,0.8755,0.9095,0.054000000000000006,0.09179999999999999,0.85,0.053000000000000005,0.052000000000000005,0.05500000000000001,0.054000000000000006,2.5949999999999998,4.050000000000001,0.72,1.62,0.06818864669014496,0.07776443700960875,0.35194046399575474,0.4247635135534786
0.8720000000000001,0.0327,0.0824,0.901,0.9265,0.05500000000000001,0.09,0.8925,0.053500000000000006,0.053000000000000005,0.053000000000000005,0.05500000000000001,1.6949999999999998,3.4250000000000003,0.72,1.62,0.06818864669014496,0.07776443700960875,0.35194046399575474,0.4247635135534786
0.8720000000000001,0.0324,0.08560000000000001,0.8925,0.8755,0.051000000000000004,0.09720000000000001,0.8584999999999999,0.053000000000000005,0.052500000000000005,0.05,0.05500000000000001,2.34,3.375,0.72,1.62,0.06818864669014496,0.07776443700960875,0.35194046399575474,0.4247635135534786
0.808,0.0324,0.0824,0.9095,0.901,0.051500000000000004,0.0927,0.867,0.053500000000000006,0.051500000000000004,0.051000000000000004,0.0505,2.94,2.575,1.3800000000000001,1.31,0.23172240033269006,0.29165781733901175,0.18382078839158064,0.19810669351224894
0.8320000000000001,0.0318,0.0824,0.9095,0.9265,0.053000000000000005,0.0936,0.884,0.053000000000000005,0.0505,0.052000000000000005,0.05450000000000001,1.845,4.375,1.3800000000000001,1.31,0.23172240033269006,0.29165781733901175,0.18382078839158064,0.19810669351224894
0.8560000000000001,0.0303,0.0816,0.867,0.867,0.051500000000000004,0.0936,0.867,0.0505,0.052000000000000005,0.053500000000000006,0.051000000000000004,2.7299999999999995,2.8500000000000005,1.3800000000000001,1.31,0.23172240033269006,0.29165781733901175,0.18382078839158064,0.19810669351224894
0.8720000000000001,0.0306,0.0824,0.8925,0.884,0.051000000000000004,0.09720000000000001,0.867,0.0505,0.05450000000000001,0.0505,0.05500000000000001,2.085,2.55,1.07,1.34,0.11944375959389515,0.12682960588705758,0.1935759980440768,0.2003247057020456
0.8800000000000001,0.0303,0.0816,0.901,0.884,0.051500000000000004,0.0954,0.8925,0.0505,0.05450000000000001,0.053500000000000006,0.05,2.34,2.6,1.07,1.34,0.11944375959389515,0.12682960588705758,0.1935759980440768,0.2003247057020456
0.8160000000000001,0.032100000000000004,0.084,0.884,0.867,0.052500000000000005,0.0954,0.8584999999999999,0.05450000000000001,0.052000000000000005,0.0505,0.05500000000000001,1.6350000000000002,2.7750000000000004,1.07,1.34,0.11944375959389515,0.12682960588705758,0.1935759980440768,0.2003247057020456
0.8560000000000001,0.0306,0.08560000000000001,0.867,0.935,0.05450000000000001,0.0954,0.918,0.05,0.052000000000000005,0.05,0.052000000000000005,2.16,4.0,1.07,1.34,0.11944375959389515,0.12682960588705758,0.1935759980440768,0.2003247057020456
0.8160000000000001,0.03,0.08720000000000001,0.884,0.867,0.053500000000000006,0.0909,0.8755,0.051000000000000004,0.052000000000000005,0.05450000000000001,0.052000000000000005,2.955,4.3,1.07,1.34,0.11944375959389515,0.12682960588705758,0.1935759980440768,0.2003247057020456
0.808,0.0327,0.0824,0.8584999999999999,0.9095,0.052500000000000005,0.09720000000000001,0.901,0.052000000000000005,0.052500000000000005,0.05500000000000001,0.052500000000000005,2.295,3.65,1.07,1.34,0.11944375959389515,0.12682960588705758,0.1935759980440768,0.2003247057020456
0.8160000000000001,0.0306,0.084,0.9265,0.8584999999999999,0.053000000000000005,0.0945,0.9095,0.05450000000000001,0.05450000000000001,0.052500000000000005,0.051500000000000004,1.8900000000000001,4.85,1.07,1.34,0.11944375959389515,0.12682960588705758,0.1935759980440768,0.2003247057020456
0.8240000000000001,0.0327,0.08560000000000001,0.867,0.8584999999999999,0.054000000000000006,0.0936,0.8925,0.053500000000000006,0.052500000000000005,0.054000000000000006,0.051500000000000004,1.905,4.35,1.07,1.34,0.11944375959389515,0.12682960588705758,0.1935759980440768,0.2003247057020456
0.8160000000000001,0.0312,0.08720000000000001,0.867,0.901,0.051000000000000004,0.0963,0.9095,0.053000000000000005,0.05500000000000001,0.052500000000000005,0.05,2.55,4.35,1.07,1.34,0.11944375959389515,0.12682960588705758,0.1935759980440768,0.2003247057020456
0.8720000000000001,0.032100000000000004,0.0864,0.867,0.918,0.053000000000000005,0.0909,0.935,0.052500000000000005,0.0505,0.052000000000000005,0.0505,2.715,2.725,1.07,1.34,0.11944375959389515,0.12682960588705758,0.1935759980440768,0.2003247057020456
0.8,0.033,0.084,0.867,0.867,0.053000000000000005,0.09,0.9265,0.053500000000000006,0.05450000000000001,0.0505,0.053500000000000006,1.875,4.625,1.07,1.34,0.11944375959389515,0.12682960588705758,0.1935759980440768,0.2003247057020456
0.8720000000000001,0.03,0.0824,0.9095,0.85,0.053000000000000005,0.0963,0.8584999999999999,0.05500000000000001,0.0505,0.051000000000000004,0.05450000000000001,2.0100000000000002,3.3999999999999995,1.07,1.34,0.11944375959389515,0.12682960588705758,0.1935759980440768,0.2003247057020456
0.8720000000000001,0.0324,0.0808,0.8584999999999999,0.884,0.053500000000000006,0.0909,0.8584999999999999,0.051500000000000004,0.052000000000000005,0.05500000000000001,0.0505,2.25,3.15,1.07,1.34,0.11944375959389515,0.12682960588705758,0.1935759980440768,0.2003247057020456
0.8240000000000001,0.0327,0.0816,0.901,0.8584999999999999,0.054000000000000006,0.0936,0.884,0.052000000000000005,0.05450000000000001,0.0505,0.0505,2.82,2.575,1.07,1.34,0.11944375959389515,0.12682960588705758,0.1935759980440768,0.2003247057020456
0.8800000000000001,0.0309,0.0816,0.8584999999999999,0.85,0.05500000000000001,0.099,0.918,0.052500000000000005,0.05,0.05500000000000001,0.051500000000000004,2.505,3.9000000000000004,1.07,1.34,0.11944375959389515,0.12682960588705758,0.1935759980440768,0.2003247057020456
0.8400000000000001,0.0303,0.0824,0.867,0.884,0.053000000000000005,0.0936,0.8925,0.051500000000000004,0.053500000000000006,0.052000000000000005,0.052000000000000005,1.7249999999999999,4.2,1.07,1.34,0.11944375959389515,0.12682960588705758,0.1935759980440768,0.2003247057020456
0.8240000000000001,0.0312,0.0824,0.9095,0.901,0.052500000000000005,0.0954,0.9095,0.051500000000000004,0.053000000000000005,0.053000000000000005,0.051500000000000004,2.1149999999999998,3.3000000000000003,1.07,1.34,0.11944375959389515,0.12682960588705758,0.1935759980440768,0.2003247057020456
0.8160000000000001,0.0312,0.084,0.867,0.8755,0.053000000000000005,0.09720000000000001,0.9265,0.053500000000000006,0.053000000000000005,0.052500000000000005,0.051500000000000004,2.265,4.5,1.07,1.34,0.11944375959389515,0.12682960588705758,0.1935759980440768,0.2003247057020456
0.8720000000000001,0.032100000000000004,0.08320000000000001,0.884,0.918,0.051500000000000004,0.09720000000000001,0.8755,0.051000000000000004,0.054000000000000006,0.05500000000000001,0.052500000000000005,1.785,4.5,1.07,1.34,0.11944375959389515,0.12682960588705758,0.1935759980440768,0.2003247057020456
0.8480000000000001,0.0312,0.0808,0.8755,0.935,0.051500000000000004,0.09720000000000001,0.918,0.052000000000000005,0.0505,0.053500000000000006,0.05,2.715,3.325,1.07,1.34,0.11944375959389515,0.12682960588705758,0.1935759980440768,0.2003247057020456
0.8160000000000001,0.0324,0.0864,0.9265,0.8755,0.05500000000000001,0.0963,0.867,0.052000000000000005,0.053500000000000006,0.052500000000000005,0.051000000000000004,2.9699999999999998,4.8,1.07,1.34,0.11944375959389515,0.12682960588705758,0.1935759980440768,0.2003247057020456
0.8240000000000001,0.0303,0.08800000000000001,0.867,0.901,0.053500000000000006,0.0963,0.935,0.053500000000000006,0.0505,0.052500000000000005,0.053000000000000005,2.79,4.225,1.07,1.34,0.11944375959389515,0.12682960588705758,0.1935759980440768,0.2003247057020456
0.8240000000000001,0.03,0.08320000000000001,0.9265,0.884,0.052000000000000005,0.09179999999999999,0.85,0.052000000000000005,0.052500000000000005,0.051000000000000004,0.052500000000000005,2.985,3.0,1.07,1.34,0.11944375959389515,0.12682960588705758,0.1935759980440768,0.2003247057020456
0.8640000000000001,0.0327,0.0864,0.867,0.9095,0.051000000000000004,0.0909,0.884,0.054000000000000006,0.051500000000000004,0.05,0.053500000000000006,2.145,3.3000000000000003,1.07,1.34,0.11944375959389515,0.12682960588705758,0.1935759980440768,0.2003247057020456
